HOUSEID,NAME,PRICE,ROOMS,BATHROOMS,SIZE,TYPE,SALE,LOCATION,YEAR,URL,PERMALINK
53344280,CASA SEMINUEVA A MEDIA CUADRA DE AVENIDA DE LOS MAESTROS,2400000,3,3,205,HOUSE,SALE,ALCALDE BARRANQUITAS,2017,https://web.archive.org/web/20171111024429/http://www.inmuebles24.com/casas-en-venta-en-guadalajara-pagina-2.html,https://web.archive.org/web/20171111024429/http://www.inmuebles24.com/propiedades/casa-seminueva-a-media-cuadra-de-av-de-los-maestros-53344280.html
53348728,Preventa Departamentos en Providencia ,4150000,2,2,111,APARTMENT,SALE,PROVIDENCIA,2017,https://web.archive.org/web/20171119111028/http://www.inmuebles24.com/departamentos-en-venta-en-guadalajara-pagina-4.html,https://web.archive.org/web/20171119111028/http://www.inmuebles24.com/propiedades/preventa-departamentos-en-providencia-53348728.html
53356542,Departamentos en Preventa en Chapultepec Country,3382270,2,2,115,APARTMENT,SALE,COUNTRY CLUB,2017,https://web.archive.org/web/20171122062810/http://www.inmuebles24.com/departamentos-en-venta-en-guadalajara-pagina-5.html,https://web.archive.org/web/20171122062810/http://www.inmuebles24.com/propiedades/departamentos-en-preventa-en-chapultepec-country-53356542.html
53368703,"PROPIEDAD AMPLIA IDEAL PARA OFICINAS, CONSULTORIOS ",3300000,8,4,436,HOUSE,SALE,LA PERLA,2017,https://web.archive.org/web/20171111053132/http://www.inmuebles24.com/casas-en-venta-en-guadalajara-pagina-3.html,https://web.archive.org/web/20171111053132/http://www.inmuebles24.com/propiedades/propiedad-amplia-ideal-para-oficinas-consultorios-53368703.html
53369557,Departamento en Renta en Rinconada Margaritas,23000,2,3,140,APARTMENT,RENT,PROVIDENCIA,2017,https://web.archive.org/web/20171111020224/http://www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20171111020224/http://www.inmuebles24.com/propiedades/departamento-en-renta-en-rinconada-margaritas-53369557.html
53369783,"Departamento en Renta, Country Club Galatea",28000,2,2,105,APARTMENT,RENT,COUNTRY CLUB,2017,https://web.archive.org/web/20171111072509/http://www.inmuebles24.com/departamentos-en-renta-en-guadalajara-pagina-4.html,https://web.archive.org/web/20171113223119/http://www.inmuebles24.com/propiedades/departamento-en-renta-country-club-galatea-53369783.html
53370148,Departamento en Renta TRE Alberta,19900,3,2,145,APARTMENT,RENT,PROVIDENCIA,2017,https://web.archive.org/web/20171111020224/http://www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20171111020224/http://www.inmuebles24.com/propiedades/departamento-en-renta-tre-alberta-53370148.html
53370410,Departamento AMUEBLADO en Providencia,27000,3,3,170,APARTMENT,RENT,PROVIDENCIA,2017,https://web.archive.org/web/20171111072509/http://www.inmuebles24.com/departamentos-en-renta-en-guadalajara-pagina-4.html,https://web.archive.org/web/20171113223119/http://www.inmuebles24.com/propiedades/departamento-amueblado-en-providencia-53370410.html
53373831,CASA EN RENTA Y VENTA BOSQUES DE LA VICTORIA,35000,5,3,800,HOUSE,RENT,BOSQUES DE LA VICTORIA,2017,https://web.archive.org/web/20171115030305/http://www.inmuebles24.com/casas-en-renta-en-guadalajara-pagina-5.html,https://web.archive.org/web/20171115030305/http://www.inmuebles24.com/propiedades/casa-en-renta-y-venta-bosques-de-la-victoria-53373831.html
53386261,"PROVIDENCIA DPTO. EN RENTA, JOSE MARIA VIGIL  ENTRE PATAGONIA Y QUEBEC ,185 M/2 ",22500,2,3,185,APARTMENT,RENT,PRADOS DE PROVIDENCIA,2017,https://web.archive.org/web/20171111072509/http://www.inmuebles24.com/departamentos-en-renta-en-guadalajara-pagina-4.html,https://web.archive.org/web/20171113223119/http://www.inmuebles24.com/propiedades/providencia-dpto.-en-renta-jose-maria-vigil-entre-53386261.html
53393404,"Bonita residencia en una planta, 560 m2., en Colomos Providencia, Guadalajara",13000000,4,3,560,HOUSE,RENT,COLOMOS PROVIDENCIA,2017,https://web.archive.org/web/20171115160106/http://www.inmuebles24.com/casas-en-renta-en-guadalajara-pagina-3.html,https://web.archive.org/web/20171115160106/http://www.inmuebles24.com/propiedades/bonita-residencia-en-una-planta-560-m2.-en-colomos-53393404.html
53395300,Departamento en RENTA Torre Sania,19000,2,2,140,APARTMENT,RENT,VALLARTA PONIENTE,2017,https://web.archive.org/web/20171111072509/http://www.inmuebles24.com/departamentos-en-renta-en-guadalajara-pagina-4.html,https://web.archive.org/web/20171113223119/http://www.inmuebles24.com/propiedades/departamento-en-renta-torre-sania-53395300.html
53396311,OPORTUNIDAD VENTA DE CASA EN HUENTITAN,1300000,6,2,345,HOUSE,SALE,LOMAS DEL PARAISO,2017,https://web.archive.org/web/20171112015617/http://www.inmuebles24.com/casas-en-venta-en-guadalajara-pagina-5.html,https://web.archive.org/web/20171112015617/http://www.inmuebles24.com/propiedades/oportunidad-venta-de-casa-en-huentitan-53396311.html
53397354,Casa en Renta en Fracc Residencial Victoria,27000,4,6,400,HOUSE,RENT,GUADALAJARA,2017,https://web.archive.org/web/20171124091233/http://www.inmuebles24.com/casas-en-renta-en-guadalajara-pagina-2.html,https://web.archive.org/web/20171124091233/http://www.inmuebles24.com/propiedades/casa-en-renta-en-fracc-residencial-victoria-53397354.html
53404635,Sania Departamento En Renta ,18500,2,2,140,APARTMENT,RENT,VALLARTA SUR,2017,https://web.archive.org/web/20171111072509/http://www.inmuebles24.com/departamentos-en-renta-en-guadalajara-pagina-5.html,https://web.archive.org/web/20171111072509/http://www.inmuebles24.com/propiedades/sania-departamento-en-renta-53404635.html
53406027,Departamento en Renta en Terranova ,23000,3,2,200,APARTMENT,RENT,PROVIDENCIA,2017,https://web.archive.org/web/20171111072509/http://www.inmuebles24.com/departamentos-en-renta-en-guadalajara-pagina-4.html,https://web.archive.org/web/20171113223119/http://www.inmuebles24.com/propiedades/departamento-en-renta-en-terranova-53406027.html
53410047,Casa en Renta Providencia ,27000,5,3,230,HOUSE,RENT,PROVIDENCIA,2017,https://web.archive.org/web/20171124091233/http://www.inmuebles24.com/casas-en-renta-en-guadalajara-pagina-2.html,https://web.archive.org/web/20171124091233/http://www.inmuebles24.com/propiedades/casa-en-renta-providencia-53410047.html
53412066,"3 Recamaras Nuevo, Americana Chapultepec,  120 m2",15900,3,2,120,APARTMENT,RENT,AMERICANA,2017,https://web.archive.org/web/20171111020224/http://www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20171111020224/http://www.inmuebles24.com/propiedades/3-recamaras-nuevo-americana-chapultepec-120-m2-53412066.html
53412410,DEPARTAMENTOS RENTA GONZALEZ GALLO ,6200,2,2,60,APARTMENT,RENT,GONZALEZ GALLO,2017,https://web.archive.org/web/20171111072509/http://www.inmuebles24.com/departamentos-en-renta-en-guadalajara-pagina-4.html,https://web.archive.org/web/20171113223119/http://www.inmuebles24.com/propiedades/departamentos-renta-gonzalez-gallo-53412410.html
53416541,LA LOMA CASA EN VENTA,1775000,4,3,300,HOUSE,SALE,LA LOMA,2017,https://web.archive.org/web/20171112015617/http://www.inmuebles24.com/casas-en-venta-en-guadalajara-pagina-5.html,https://web.archive.org/web/20171112015617/http://www.inmuebles24.com/propiedades/la-loma-casa-en-venta-53416541.html
53423209,"Excelente Casa en Renta, Colomos Providencia, Guadalajara",30000,4,4,275,HOUSE,RENT,PROVIDENCIA,2017,https://web.archive.org/web/20171115051725/http://www.inmuebles24.com/casas-en-renta-en-guadalajara-pagina-4.html,https://web.archive.org/web/20171115051725/http://www.inmuebles24.com/propiedades/excelente-casa-en-renta-colomos-providencia-53423209.html
53426780,BONITA CASA CÉNTRICA A UNAS CUADRAS DE GRAN TERRAZA OBLATOS,1300000,3,2,90,HOUSE,SALE,OBLATOS,2017,https://web.archive.org/web/20171111053132/http://www.inmuebles24.com/casas-en-venta-en-guadalajara-pagina-3.html,https://web.archive.org/web/20171111053132/http://www.inmuebles24.com/propiedades/bonita-casa-centrica-a-unas-cuadras-de-gran-terraza-53426780.html
53428326,Oficina En Renta En Jardines Del Bosque.,15000,3,2,264,HOUSE,RENT,JARDINES DEL BOSQUE,2017,https://web.archive.org/web/20171115160106/http://www.inmuebles24.com/casas-en-renta-en-guadalajara-pagina-3.html,https://web.archive.org/web/20171115160106/http://www.inmuebles24.com/propiedades/oficina-en-renta-en-jardines-del-bosque.-53428326.html
53431499,"NUEVO DEPARTAMENTO EN RENTA, LERDO DE TEJEDA  COL ARCOS VALLARTA, GUADALAJARA",19900,2,2,160,APARTMENT,RENT,ARCOS VALLARTA,2017,https://web.archive.org/web/20171111020224/http://www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20171111020224/http://www.inmuebles24.com/propiedades/nuevo-departamento-en-renta-lerdo-de-tejeda-col-arcos-53431499.html
53433463,Departamento Sexto Piso Cititower,18000,2,2,109,APARTMENT,RENT,LADRON DE GUEVARA,2017,https://web.archive.org/web/20171111072509/http://www.inmuebles24.com/departamentos-en-renta-en-guadalajara-pagina-4.html,https://web.archive.org/web/20171113223119/http://www.inmuebles24.com/propiedades/departamento-sexto-piso-cititower-53433463.html
53438537,Casa en Venta en Americana,2528000,2,2,90,HOUSE,SALE,AMERICANA,2017,https://web.archive.org/web/20171112015617/http://www.inmuebles24.com/casas-en-venta-en-guadalajara-pagina-5.html,https://web.archive.org/web/20171112015617/http://www.inmuebles24.com/propiedades/casa-en-venta-en-americana-53438537.html
53440194,casa en venta en providencia,7500000,3,4,350,HOUSE,SALE,PROVIDENCIA,2017,https://web.archive.org/web/20171111024429/http://www.inmuebles24.com/casas-en-venta-en-guadalajara-pagina-2.html,https://web.archive.org/web/20171111024429/http://www.inmuebles24.com/propiedades/casa-en-venta-en-providencia-53440194.html
53446325,Departamento En Renta En Chapalita Súper Ubicación,9000,3,2,95,APARTMENT,RENT,CHAPALITA,2017,https://web.archive.org/web/20171111072509/http://www.inmuebles24.com/departamentos-en-renta-en-guadalajara-pagina-2.html,https://web.archive.org/web/20171112170105/http://www.inmuebles24.com/propiedades/departamento-en-renta-en-chapalita-super-ubicacion-53446325.html
53450886,HORIZONTES CHAPULTEPEC,20000,3,3,206,HOUSE,RENT,AMERICANA,2017,https://web.archive.org/web/20171117104650/https://www.inmuebles24.com/casas-en-renta-en-guadalajara.html,https://web.archive.org/web/20171117104650/https://www.inmuebles24.com/propiedades/horizontes-chapultepec-53450886.html
53453832,"¡Excelente ubicación y vista en Colonia Americana!",21000,2,2,115,APARTMENT,RENT,AMERICANA,2017,https://web.archive.org/web/20171111020224/http://www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,"https://web.archive.org/web/20171111020224/http://www.inmuebles24.com/propiedades/-excelente-ubicacion-y-vista-en-colonia-americana!-53453832.html"
53461090,CASA PROVIDENCIA,6700000,4,3,430,HOUSE,SALE,PROVIDENCIA,2017,https://web.archive.org/web/20171111024429/http://www.inmuebles24.com/casas-en-venta-en-guadalajara-pagina-2.html,https://web.archive.org/web/20171111024429/http://www.inmuebles24.com/propiedades/casa-providencia-53461090.html
53461640,CASA EN RENTA RESIDENCIAL VICTORIA,25000,3,5,400,HOUSE,RENT,RESIDENCIAL VICTORIA,2017,https://web.archive.org/web/20171115051725/http://www.inmuebles24.com/casas-en-renta-en-guadalajara-pagina-4.html,https://web.archive.org/web/20171115051725/http://www.inmuebles24.com/propiedades/casa-en-renta-residencial-victoria-53461640.html
53463823,Central Park departamento en renta,23500,3,2,133,APARTMENT,RENT,MONRAZ,2017,https://web.archive.org/web/20171111020224/http://www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20171111020224/http://www.inmuebles24.com/propiedades/central-park-departamento-en-renta-53463823.html
53482851,Casa en Renta Brasilia,25000,3,3,180,HOUSE,RENT,PROVIDENCIA,2017,https://web.archive.org/web/20171117104650/https://www.inmuebles24.com/casas-en-renta-en-guadalajara.html,https://web.archive.org/web/20171117104650/https://www.inmuebles24.com/propiedades/casa-en-renta-brasilia-53482851.html
53490130,Mejora las condiciones de tu Hipoteca actual,1000000,3,,100,HOUSE,SALE,8 DE JULIO 1A SECCION,2017,https://web.archive.org/web/20171111024429/http://www.inmuebles24.com/casas-en-venta-en-guadalajara-pagina-2.html,https://web.archive.org/web/20171111024429/http://www.inmuebles24.com/propiedades/mejora-las-condiciones-de-tu-hipoteca-actual-53490130.html
53490613,Central Park departamento en renta 3 recamaras 190 M2,30000,3,4,190,APARTMENT,RENT,MONRAZ,2017,https://web.archive.org/web/20171111072509/http://www.inmuebles24.com/departamentos-en-renta-en-guadalajara-pagina-4.html,https://web.archive.org/web/20171113223119/http://www.inmuebles24.com/propiedades/central-park-departamento-en-renta-3-recamaras-190-m2-53490613.html
53495344,Renta Casa en esquina en Providencia.,70000,6,4,510,HOUSE,RENT,PROVIDENCIA,2017,https://web.archive.org/web/20171115160106/http://www.inmuebles24.com/casas-en-renta-en-guadalajara-pagina-3.html,https://web.archive.org/web/20171115160106/http://www.inmuebles24.com/propiedades/renta-casa-en-esquina-en-providencia.-53495344.html
53497990,DEPARTAMENTO EXCLUSIVO COLOMOS PROVIDENCIA GUADALAJARA,4500000,2,3,140,APARTMENT,SALE,COLOMOS PROVIDENCIA,2017,https://web.archive.org/web/20171119111028/http://www.inmuebles24.com/departamentos-en-venta-en-guadalajara-pagina-4.html,https://web.archive.org/web/20171119111028/http://www.inmuebles24.com/propiedades/departamento-exclusivo-colomos-providencia-guadalajara-53497990.html
53498133,Vistas del Country hermoso departamento en dos niveles ,17500,2,3,200,APARTMENT,RENT,COUNTRY CLUB,2017,https://web.archive.org/web/20171111072509/http://www.inmuebles24.com/departamentos-en-renta-en-guadalajara-pagina-5.html,https://web.archive.org/web/20171111072509/http://www.inmuebles24.com/propiedades/vistas-del-country-hermoso-departamento-en-dos-niveles-53498133.html
53505574,Casa en renta Country Club ,30000,4,4,315,HOUSE,RENT,COUNTRY CLUB,2017,https://web.archive.org/web/20171124091233/http://www.inmuebles24.com/casas-en-renta-en-guadalajara-pagina-2.html,https://web.archive.org/web/20171124091233/http://www.inmuebles24.com/propiedades/casa-en-renta-country-club-53505574.html
53506064,Departamento en Renta López Cotilla,24000,2,2,107,APARTMENT,RENT,AMERICANA,2017,https://web.archive.org/web/20171111072509/http://www.inmuebles24.com/departamentos-en-renta-en-guadalajara-pagina-5.html,https://web.archive.org/web/20171111072509/http://www.inmuebles24.com/propiedades/departamento-en-renta-lopez-cotilla-53506064.html
53506590,DEPARTAMENTO EN PROVIDENCIA EN RENTA,18000,3,3,175,APARTMENT,RENT,PROVIDENCIA,2017,https://web.archive.org/web/20171111072509/http://www.inmuebles24.com/departamentos-en-renta-en-guadalajara-pagina-4.html,https://web.archive.org/web/20171113223119/http://www.inmuebles24.com/propiedades/departamento-en-providencia-en-renta-53506590.html
53507198,CASA OPORTUNIDAD EN OBLATOS,1150000,5,2,200,HOUSE,SALE,OBLATOS,2017,https://web.archive.org/web/20171111053132/http://www.inmuebles24.com/casas-en-venta-en-guadalajara-pagina-3.html,https://web.archive.org/web/20171111053132/http://www.inmuebles24.com/propiedades/casa-oportunidad-en-oblatos-53507198.html
53509189,Departamento En Renta En El Country Club Guadalajara MTTO INCLUIDO,23000,3,2,151,APARTMENT,RENT,COUNTRY CLUB,2017,https://web.archive.org/web/20171111020224/http://www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20171111020224/http://www.inmuebles24.com/propiedades/departamento-en-renta-en-el-country-club-guadalajara-53509189.html
53513144,AMERICANA SECTOR HIDALGO,35000,5,3,349,HOUSE,RENT,AMERICANA,2017,https://web.archive.org/web/20171117104650/https://www.inmuebles24.com/casas-en-renta-en-guadalajara.html,https://web.archive.org/web/20171117104650/https://www.inmuebles24.com/propiedades/americana-sector-hidalgo-53513144.html
53513422,CASA OPORTUNIDAD EN PROVIDENCIA PRIMERA SECCIÓN ,9000000,4,4,600,HOUSE,SALE,PROVIDENCIA 1A SECCION,2017,https://web.archive.org/web/20171111024429/http://www.inmuebles24.com/casas-en-venta-en-guadalajara-pagina-2.html,https://web.archive.org/web/20171111024429/http://www.inmuebles24.com/propiedades/casa-oportunidad-en-providencia-primera-seccion-53513422.html
53513441,Departamento En Renta Cerca De Providencia MTTO INCLUIDO,17300,2,2,155,APARTMENT,RENT,PROVIDENCIA,2017,https://web.archive.org/web/20171111020224/http://www.inmuebles24.com/departamentos-en-renta-en-guadalajara.html,https://web.archive.org/web/20171111020224/http://www.inmuebles24.com/propiedades/departamento-en-renta-cerca-de-providencia-mtto-53513441.html
53520098,CERCA DE LA COL. CRUZ DEL SUR,5300,3,,60,HOUSE,RENT,GUADALAJARA,2017,https://web.archive.org/web/20171117104650/https://www.inmuebles24.com/casas-en-renta-en-guadalajara.html,https://web.archive.org/web/20171117104650/https://www.inmuebles24.com/propiedades/cerca-de-la-col.-cruz-del-sur-53520098.html
53522059,Se Vende Casa en Lomas de Providencia ,5850000,4,4,298,HOUSE,SALE,LOMAS DE PROVIDENCIA,2017,https://web.archive.org/web/20171111024429/http://www.inmuebles24.com/casas-en-venta-en-guadalajara-pagina-2.html,https://web.archive.org/web/20171111024429/http://www.inmuebles24.com/propiedades/se-vende-casa-en-lomas-de-providencia-53522059.html
53522292,Casa En Renta Lomas Del Valle ,58000,3,4,600,HOUSE,RENT,LOMAS DEL VALLE,2017,https://web.archive.org/web/20171115030305/http://www.inmuebles24.com/casas-en-renta-en-guadalajara-pagina-5.html,https://web.archive.org/web/20171115030305/http://www.inmuebles24.com/propiedades/casa-en-renta-lomas-del-valle-53522292.html
53523618,CASA EN RENTA EN PROVIDENCIA,40000,4,4,566,HOUSE,RENT,PROVIDENCIA,2017,https://web.archive.org/web/20171124091233/http://www.inmuebles24.com/casas-en-renta-en-guadalajara-pagina-2.html,https://web.archive.org/web/20171124091233/http://www.inmuebles24.com/propiedades/casa-en-renta-en-providencia-53523618.html
53524437,Casa En Renta Col Americana,40000,4,2,355,HOUSE,RENT,AMERICANA,2017,https://web.archive.org/web/20171117104650/https://www.inmuebles24.com/casas-en-renta-en-guadalajara.html,https://web.archive.org/web/20171117104650/https://www.inmuebles24.com/propiedades/casa-en-renta-col-americana-53524437.html
